CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
41.272.747/0001-86;2023-07-01;1;2023-08-13;PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO;2020-12-11;INVESTIDORES EM GERAL;BRPLCACTF009;557019;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
41.272.747/0001-86;2023-08-01;1;2023-09-15;PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO;2020-12-11;INVESTIDORES EM GERAL;BRPLCACTF009;557019;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
41.272.747/0001-86;2023-09-01;1;2023-10-16;PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO;2020-12-11;INVESTIDORES EM GERAL;BRPLCACTF009;557019;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
41.272.747/0001-86;2023-10-01;1;2023-11-16;PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO;2020-12-11;INVESTIDORES EM GERAL;BRPLCACTF009;557019;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
41.272.747/0001-86;2023-11-01;2;2023-12-18;PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO;2020-12-11;INVESTIDORES EM GERAL;BRPLCACTF009;557019;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
41.272.747/0001-86;2023-12-01;1;2024-01-14;PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO;2020-12-11;INVESTIDORES EM GERAL;BRPLCACTF009;557019;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
41.320.997/0001-44;2023-01-01;1;2023-02-15;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-02-01;1;2023-03-15;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-03-01;1;2023-04-17;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-04-01;1;2023-05-15;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-05-01;1;2023-06-15;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-06-01;1;2023-07-11;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-07-01;1;2023-08-15;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-08-01;1;2023-09-14;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-09-01;1;2023-10-16;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-10-01;1;2023-11-16;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-11-01;1;2023-12-15;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.320.997/0001-44;2023-12-01;1;2024-01-16;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-03-21;INVESTIDORES EM GERAL;BRMGRICTF007;220000;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-01-01;1;2023-02-15;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;29582;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;S;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-02-01;1;2023-03-15;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;31582;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;S;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-03-01;1;2023-04-17;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;31582;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;S;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-04-01;1;2023-05-15;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;31582;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;S;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-05-01;1;2023-06-15;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;68555;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;S;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-06-01;1;2023-07-11;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;71055;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;S;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-07-01;1;2023-08-15;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;71055;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;S;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-08-01;1;2023-09-14;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;71055;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;S;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-09-01;1;2023-10-16;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;71055;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-10-01;2;2023-11-17;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;100384;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-11-01;1;2023-12-15;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;100584;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.325.993/0001-59;2023-12-01;1;2024-01-16;CF3 FUNDO DE INVESTIMENTO IMOBILIARIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;100634;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2027-08-14;31/12;S;S;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
41.394.946/0001-67;2023-01-01;1;2023-02-14;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;80000;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-02-01;1;2023-03-14;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;220000;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-03-01;1;2023-04-14;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;220000;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-04-01;1;2023-05-12;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;220000;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-05-01;1;2023-06-12;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;230000;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-06-01;1;2023-07-12;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;277402.5088;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1212;;Pinheiros;São Paulo;SP;05410-002;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-07-01;1;2023-08-15;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;341644.6562;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-08-01;1;2023-09-12;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;408431.4418;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-09-01;1;2023-10-11;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;463606.1026;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-10-01;1;2023-11-14;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;530702.508;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-11-01;1;2023-12-13;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;530702.508;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.394.946/0001-67;2023-12-01;1;2024-01-15;CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-10-20;INVESTIDOR QUALIFICADO;;639823.615;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
41.650.310/0001-39;2023-01-01;2;2023-03-29;RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-28;INVESTIDOR QUALIFICADO;0;53181689252.515;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
41.650.310/0001-39;2023-02-01;3;2023-03-29;RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-28;INVESTIDOR QUALIFICADO;0;54741703308.0067;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
41.650.310/0001-39;2023-03-01;1;2023-04-17;RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-28;INVESTIDOR QUALIFICADO;0;54741703308.0067;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
41.650.310/0001-39;2023-04-01;1;2023-05-15;RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-28;INVESTIDOR QUALIFICADO;0;54741703308.0067;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
41.650.310/0001-39;2023-05-01;1;2023-06-15;RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-28;INVESTIDOR QUALIFICADO;0;55044600233.1296;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
41.650.310/0001-39;2023-06-01;1;2023-07-14;RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-28;INVESTIDOR QUALIFICADO;0;56262113696.0189;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
41.650.310/0001-39;2023-07-01;2;2023-08-16;RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-28;INVESTIDOR QUALIFICADO;0;56462332453.5503;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
